uid	abstract	title	journal
33619536	The major clinical problem in human cancer is metastasis. Metastases are the cause of 90% of human cancer deaths. TAp63 is a critical suppressor of tumorigenesis and metastasis. DeltaNp63 acts as a dominant-negative inhibitor to block the function of p53 and TAp63. Although several ubiquitin E3 ligases have been reported to regulate p63 stability, the mechanism of p63 regulation remains partially understood. Herein, we show that CHIP, an E3 ligase with a U-box domain, physically interacts with p63 and promotes p63 degradation. Notably, Hsp70 depletion by siRNA stabilizes TAp63 in H1299 cells and destabilizes DeltaNp63 in SCC9 cells. Loss of Hsp70 results in a reduction in the TAp63-CHIP interaction in H1299 cells and an increase in the interaction between DeltaNp63 and CHIP in SCC9 cells. Our results reveal that Hsp70 acts as a molecular switch to control CHIP-mediated ubiquitination and degradation of p63 isoforms. Furthermore, regulation of p63 by the Hsp70-CHIP axis contributes to the migration and invasion of tumor cells. Hence, our findings demonstrate that Hsp70 is a crucial regulator of CHIP-mediated ubiquitination and degradation of p63 isoforms and identify a new pathway for maintaining TAp63 or DeltaNp63 stability in cancers.	Hsp70 acts as a fine-switch that controls E3 ligase CHIP-mediated TAp63 and DeltaNp63 ubiquitination and degradation.	Nucleic acids research
33591310	The DNA damage-responsive tumor suppressors p53 and HIPK2 are well established regulators of cell fate decision-making and regulate the cellular sensitivity to DNA-damaging drugs. Here, we identify Deleted in Azoospermia-associated protein 2 (DAZAP2), a small adaptor protein, as a novel regulator of HIPK2 and specifier of the DNA damage-induced p53 response. Knock-down or genetic deletion of DAZAP2 strongly potentiates cancer cell chemosensitivity both in cells and in vivo using a mouse tumour xenograft model. In unstressed cells, DAZAP2 stimulates HIPK2 polyubiquitination and degradation through interplay with the ubiquitin ligase SIAH1. Upon DNA damage, HIPK2 site-specifically phosphorylates DAZAP2, which terminates its HIPK2-degrading function and triggers its re-localization to the cell nucleus. Interestingly, nuclear DAZAP2 interacts with p53 and specifies target gene expression through modulating a defined subset of p53 target genes. Furthermore, our results suggest that DAZAP2 co-occupies p53 response elements to specify target gene expression. Collectively, our findings propose DAZAP2 as novel regulator of the DNA damage-induced p53 response that controls cancer cell chemosensitivity.	DAZAP2 acts as specifier of the p53 response to DNA damage.	Nucleic acids research
33589924	The ubiquitous RNA-binding protein HuR (ELAVL1) promotes telomerase activity by associating with the telomerase noncoding RNA TERC. However, the role of the neural-specific members HuB, HuC, and HuD (ELAVL2-4) in telomerase activity is unknown. Here, we report that HuB and HuD, but not HuC, repress telomerase activity in human neuroblastoma cells. By associating with AU-rich sequences in TERC, HuB and HuD repressed the assembly of the TERT-TERC core complex. Furthermore, HuB and HuD competed with HuR for binding to TERC and antagonized the function of HuR that was previously shown to enhance telomerase activity to promote cell growth. Our findings reveal a novel mechanism controlling telomerase activity in human neuroblastoma cells that involves a competition between HuR and the related, neural-specific proteins HuB and HuD.	HuB and HuD repress telomerase activity by dissociating HuR from TERC.	Nucleic acids research
33660778	DNA repair pathways are essential to maintain the integrity of the genome and prevent cell death and tumourigenesis. Here, we show that the Barrier-to-Autointegration Factor (Banf1) protein has a role in the repair of DNA double-strand breaks. Banf1 is characterized as a nuclear envelope protein and mutations in Banf1 are associated with the severe premature aging syndrome, Nestor-Guillermo Progeria Syndrome. We have previously shown that Banf1 directly regulates the activity of PARP1 in the repair of oxidative DNA lesions. Here, we show that Banf1 also has a role in modulating DNA double-strand break repair through regulation of the DNA-dependent Protein Kinase catalytic subunit, DNA-PKcs. Specifically, we demonstrate that Banf1 relocalizes from the nuclear envelope to sites of DNA double-strand breaks. We also show that Banf1 can bind to and directly inhibit the activity of DNA-PKcs. Supporting this, cellular depletion of Banf1 leads to an increase in non-homologous end-joining and a decrease in homologous recombination, which our data suggest is likely due to unrestrained DNA-PKcs activity. Overall, this study identifies how Banf1 regulates double-strand break repair pathway choice by modulating DNA-PKcs activity to control genome stability within the cell.	Barrier-to-autointegration-factor (Banf1) modulates DNA double-strand break repair pathway choice via regulation of DNA-dependent kinase (DNA-PK) activity.	Nucleic acids research
33704464	RPA is a critical factor for DNA replication and replication stress response. Surprisingly, we found that chromatin RPA stability is tightly regulated. We report that the GDP/GTP exchange factor DOCK7 acts as a critical replication stress regulator to promote RPA stability on chromatin. DOCK7 is phosphorylated by ATR and then recruited by MDC1 to the chromatin and replication fork during replication stress. DOCK7-mediated Rac1/Cdc42 activation leads to the activation of PAK1, which subsequently phosphorylates RPA1 at S135 and T180 to stabilize chromatin-loaded RPA1 and ensure proper replication stress response. Moreover, DOCK7 is overexpressed in ovarian cancer and depleting DOCK7 sensitizes cancer cells to camptothecin. Taken together, our results highlight a novel role for DOCK7 in regulation of the replication stress response and highlight potential therapeutic targets to overcome chemoresistance in cancer.	DOCK7 protects against replication stress by promoting RPA stability on chromatin.	Nucleic acids research
33398329	LARP1 is a key repressor of TOP mRNA translation. It binds the m7Gppp cap moiety and the adjacent 5'TOP motif of TOP mRNAs, thus impeding the assembly of the eIF4F complex on these transcripts. mTORC1 controls TOP mRNA translation via LARP1, but the details of the mechanism are unclear. Herein we elucidate the mechanism by which mTORC1 controls LARP1's translation repression activity. We demonstrate that mTORC1 phosphorylates LARP1 in vitro and in vivo, activities that are efficiently inhibited by rapamycin and torin1. We uncover 26 rapamycin-sensitive phospho-serine and -threonine residues on LARP1 that are distributed in 7 clusters. Our data show that phosphorylation of a cluster of residues located proximally to the m7Gppp cap-binding DM15 region is particularly sensitive to rapamycin and regulates both the RNA-binding and the translation inhibitory activities of LARP1. Our results unravel a new model of translation control in which the La module (LaMod) and DM15 region of LARP1, both of which can directly interact with TOP mRNA, are differentially regulated: the LaMod remains constitutively bound to PABP (irrespective of the activation status of mTORC1), while the C-terminal DM15 'pendular hook' engages the TOP mRNA 5'-end to repress translation, but only in conditions of mTORC1 inhibition.	mTORC1 promotes TOP mRNA translation through site-specific phosphorylation of LARP1.	Nucleic acids research
33660773	Post-transcriptional control is essential to safeguard structural and metabolic changes in enucleated reticulocytes during their terminal maturation to functional erythrocytes. The timely synthesis of arachidonate 15-lipoxygenase (ALOX15), which initiates mitochondria degradation at the final stage of reticulocyte maturation is regulated by the multifunctional protein HNRNPK. It constitutes a silencing complex at the ALOX15 mRNA 3' untranslated region that inhibits translation initiation at the AUG by impeding the joining of ribosomal 60S subunits to 40S subunits. To elucidate how HNRNPK interferes with 80S ribosome assembly, three independent screens were applied. They consistently demonstrated a differential interaction of HNRNPK with RPS19, which is localized at the head of the 40S subunit and extends into its functional center. During induced erythroid maturation of K562 cells, decreasing arginine dimethylation of HNRNPK is linked to a reduced interaction with RPS19 in vitro and in vivo. Dimethylation of residues R256, R258 and R268 in HNRNPK affects its interaction with RPS19. In noninduced K562 cells, RPS19 depletion results in the induction of ALOX15 synthesis and mitochondria degradation. Interestingly, residue W52 in RPS19, which is frequently mutated in Diamond-Blackfan Anemia (DBA), participates in specific HNRNPK binding and is an integral part of a putative aromatic cage.	Methylated HNRNPK acts on RPS19 to regulate ALOX15 synthesis in erythropoiesis.	Nucleic acids research
33675668	Molecular bases of eukaryotic circadian clocks mainly rely on transcriptional-translational feedback loops (TTFLs), while epigenetic codes also play critical roles in fine-tuning circadian rhythms. However, unlike histone modification codes that play extensive and well-known roles in the regulation of circadian clocks, whether DNA methylation (5mC) can affect the circadian clock, and the associated underlying molecular mechanisms, remains largely unexplored in many organisms. Here we demonstrate that global genome DNA hypomethylation can significantly lengthen the circadian period of Arabidopsis. Transcriptomic and genetic evidence demonstrate that SUPPRESSOR OF drm1 drm2 cmt3 (SDC), encoding an F-box containing protein, is required for the DNA hypomethylation-tuned circadian clock. Moreover, SDC can physically interact with another F-box containing protein ZEITLUPE (ZTL) to diminish its accumulation. Genetic analysis further revealed that ZTL and its substrate TIMING OF CAB EXPRESSION 1 (TOC1) likely act downstream of DNA methyltransferases to control circadian rhythm. Together, our findings support the notion that DNA methylation is important to maintain proper circadian pace in Arabidopsis, and further established that SDC links DNA hypomethylation with a proteolytic cascade to assist in tuning the circadian clock.	SDC mediates DNA methylation-controlled clock pace by interacting with ZTL in Arabidopsis.	Nucleic acids research
33744966	The family of Poly(A)-binding proteins (PABPs) regulates the stability and translation of messenger RNAs (mRNAs). Here we reported that the three members of PABPs, including PABPC1, PABPC3 and PABPC4, were identified as novel substrates for MKRN3, whose deletion or loss-of-function mutations were genetically associated with human central precocious puberty (CPP). MKRN3-mediated ubiquitination was found to attenuate the binding of PABPs to the poly(A) tails of mRNA, which led to shortened poly(A) tail-length of GNRH1 mRNA and compromised the formation of translation initiation complex (TIC). Recently, we have shown that MKRN3 epigenetically regulates the transcription of GNRH1 through conjugating poly-Ub chains onto methyl-DNA bind protein 3 (MBD3). Therefore, MKRN3-mediated ubiquitin signalling could control both transcriptional and post-transcriptional switches of mammalian puberty initiation. While identifying MKRN3 as a novel tissue-specific translational regulator, our work also provided new mechanistic insights into the etiology of MKRN3 dysfunction-associated human CPP.	MKRN3-mediated ubiquitination of Poly(A)-binding proteins modulates the stability and translation of GNRH1 mRNA in mammalian puberty.	Nucleic acids research
33744941	Barrier-to-autointegration factor (BAF), encoded by the BANF1 gene, is an abundant and ubiquitously expressed metazoan protein that has multiple functions during the cell cycle. Through its ability to cross-bridge two double-stranded DNA (dsDNA), it favours chromosome compaction, participates in post-mitotic nuclear envelope reassembly and is essential for the repair of large nuclear ruptures. BAF forms a ternary complex with the nuclear envelope proteins lamin A/C and emerin, and its interaction with lamin A/C is defective in patients with recessive accelerated aging syndromes. Phosphorylation of BAF by the vaccinia-related kinase 1 (VRK1) is a key regulator of BAF localization and function. Here, we demonstrate that VRK1 successively phosphorylates BAF on Ser4 and Thr3. The crystal structures of BAF before and after phosphorylation are extremely similar. However, in solution, the extensive flexibility of the N-terminal helix alpha1 and loop alpha1alpha2 in BAF is strongly reduced in di-phosphorylated BAF, due to interactions between the phosphorylated residues and the positively charged C-terminal helix alpha6. These regions are involved in DNA and lamin A/C binding. Consistently, phosphorylation causes a 5000-fold loss of affinity for dsDNA. However, it does not impair binding to lamin A/C Igfold domain and emerin nucleoplasmic region, which leaves open the question of the regulation of these interactions.	Di-phosphorylated BAF shows altered structural dynamics and binding to DNA, but interacts with its nuclear envelope partners.	Nucleic acids research
33849069	Although overexpression of EZH2, a catalytic subunit of the polycomb repressive complex 2 (PRC2), is an eminent feature of various cancers, the regulation of its abundance and function remains insufficiently understood. We report here that the PRC2 complex is physically associated with ubiquitin-specific protease USP7 in cancer cells where USP7 acts to deubiquitinate and stabilize EZH2. Interestingly, we found that USP7-catalyzed H2BK120ub1 deubiquitination is a prerequisite for chromatin loading of PRC2 thus H3K27 trimethylation, and this process is not affected by H2AK119 ubiquitination catalyzed by PRC1. Genome-wide analysis of the transcriptional targets of the USP7/PRC2 complex identified a cohort of genes including FOXO1 that are involved in cell growth and proliferation. We demonstrated that the USP7/PRC2 complex drives cancer cell proliferation and tumorigenesis in vitro and in vivo. We showed that the expression of both USP7 and EZH2 elevates during tumor progression, corresponding to a diminished FOXO1 expression, and the level of the expression of USP7 and EZH2 strongly correlates with histological grades and prognosis of tumor patients. These results reveal a dual role for USP7 in the regulation of the abundance and function of EZH2, supporting the pursuit of USP7 as a therapeutic target for cancer intervention.	Bimodal regulation of the PRC2 complex by USP7 underlies tumorigenesis.	Nucleic acids research
33849067	Castration-resistant prostate cancer (CRPC) is a terminal disease and the molecular underpinnings of CRPC development need to be better understood in order to improve its treatment. Here, we report that a transcription factor Yin Yang 1 (YY1) is significantly overexpressed during prostate cancer progression. Functional and cistrome studies of YY1 uncover its roles in promoting prostate oncogenesis in vitro and in vivo, as well as sustaining tumor metabolism including the Warburg effect and mitochondria respiration. Additionally, our integrated genomics and interactome profiling in prostate tumor show that YY1 and bromodomain-containing proteins (BRD2/4) co-occupy a majority of gene-regulatory elements, coactivating downstream targets. Via gene loss-of-function and rescue studies and mutagenesis of YY1-bound cis-elements, we unveil an oncogenic pathway in which YY1 directly binds and activates PFKP, a gene encoding the rate-limiting enzyme for glycolysis, significantly contributing to the YY1-enforced Warburg effect and malignant growth. Altogether, this study supports a master regulator role for YY1 in prostate tumorigenesis and reveals a YY1:BRD2/4-PFKP axis operating in advanced prostate cancer with implications for therapy.	Cistrome analysis of YY1 uncovers a regulatory axis of YY1:BRD2/4-PFKP during tumorigenesis of advanced prostate cancer.	Nucleic acids research
33893802	The eIF4E are a family of initiation factors that bind the mRNA 5' cap, regulating the proteome and the cellular phenotype. eIF4E1 mediates global translation and its activity is controlled via the PI3K/AKT/mTOR pathway. mTOR down-regulation results in eIF4E1 sequestration into an inactive complex with the 4E binding proteins (4EBPs). The second member, eIF4E2, regulates the translatome during hypoxia. However, the exact function of the third member, eIF4E3, has remained elusive. We have dissected its function using a range of techniques. Starting from the observation that it does not interact with 4EBP1, we demonstrate that eIF4E3 recruitment into an eIF4F complex occurs when Torin1 inhibits the mTOR pathway. Ribo-seq studies demonstrate that this complex (eIF4FS) is translationally active during stress and that it selects specific mRNA populations based on 5' TL (UTR) length. The interactome reveals that it associates with cellular proteins beyond the cognate initiation factors, suggesting that it may have 'moon-lighting' functions. Finally, we provide evidence that cellular metabolism is altered in an eIF4E3 KO background but only upon Torin1 treatment. We propose that eIF4E3 acts as a second branch of the integrated stress response, re-programming the translatome to promote 'stress resistance' and adaptation.	eIF4E3 forms an active eIF4F complex during stresses (eIF4FS) targeting mTOR and re-programs the translatome.	Nucleic acids research
33963860	The histone chaperone facilitates chromatin transactions (FACT) functions in various DNA transactions. How FACT performs these multiple functions remains largely unknown. Here, we found, for the first time, that the N-terminal domain of its Spt16 subunit interacts with the Set3 histone deacetylase complex (Set3C) and that FACT and Set3C function in the same pathway to regulate gene expression in some settings. We observed that Spt16-G132D mutant proteins show defects in binding to Set3C but not other reported FACT interactors. At the permissive temperature, induction of the GAL1 and GAL10 genes is reduced in both spt16-G132D and set3Delta cells, whereas transient upregulation of GAL10 noncoding RNA (ncRNA), which is transcribed from the 3' end of the GAL10 gene, is elevated. Mutations that inhibit GAL10 ncRNA transcription reverse the GAL1 and GAL10 induction defects in spt16-G132D and set3Delta mutant cells. Mechanistically, set3Delta and FACT (spt16-G132D) mutants show reduced histone acetylation and increased nucleosome occupancy at the GAL1 promoter under inducing conditions and inhibition of GAL10 ncRNA transcription also partially reverses these chromatin changes. These results indicate that FACT interacts with Set3C, which in turn prevents uncontrolled GAL10 ncRNA expression and fine-tunes the expression of GAL genes upon a change in carbon source.	FACT interacts with Set3 HDAC and fine-tunes GAL1 transcription in response to environmental stimulation.	Nucleic acids research
33978753	Rat1 is a 5'-->3' exoribonuclease in budding yeast. It is a highly conserved protein with homologs being present in fission yeast, flies, worms, mice and humans. Rat1 and its human homolog Xrn2 have been implicated in multiple nuclear processes. Here we report a novel role of Rat1 in mRNA splicing. We observed an increase in the level of unspliced transcripts in mutants of Rat1. Accumulation of unspliced transcripts was not due to the surveillance role of Rat1 in degrading unspliced mRNA, or an indirect effect of Rat1 function in termination of transcription or on the level of splicing factors in the cell, or due to an increased elongation rate in Rat1 mutants. ChIP-Seq analysis revealed Rat1 crosslinking to the introns of a subset of yeast genes. Mass spectrometry and coimmunoprecipitation revealed an interaction of Rat1 with the Clf1, Isy1, Yju2, Prp43 and Sub2 splicing factors. Furthermore, recruitment of splicing factors on the intron was compromised in the Rat1 mutant. Based on these findings we propose that Rat1 has a novel role in splicing of mRNA in budding yeast. Rat1, however, is not a general splicing factor as it crosslinks to only long introns with an average length of 400 nucleotides.	A termination-independent role of Rat1 in cotranscriptional splicing.	Nucleic acids research
33999206	The intestinal invasion of pathogenic microorganisms can have serious health consequences. Recent evidence has shown that the N6-methyladenosine (m6A) mRNA modification is closely associated with innate immunity; however, the underlying mechanism is poorly understood. Here, we examined the function and mechanism of m6A mRNA modification and the YTH domain-containing protein YTHDF1 (YTH N6-methyladenosine RNA-binding protein 1) in the innate immune response against bacterial pathogens in the intestine. Ribo-seq and m6A-seq analyses revealed that YTHDF1 directs the translation of Traf6 mRNA, which encodes tumor necrosis factor receptor-associated factor 6, thereby regulating the immune response via the m6A modification near the transcript's stop codon. Furthermore, we identified a unique mechanism by which the P/Q/N-rich domain in YTHDF1 interacts with the DEAD domain in the host factor DDX60, thereby regulating the intestinal immune response to bacterial infection by recognizing the target Traf6 transcript. These results provide novel insights into the mechanism by which YTHDF1 recognizes its target and reveal YTHDF1 as an important driver of the intestinal immune response, opening new avenues for developing therapeutic strategies designed to modulate the intestinal immune response to bacterial infection.	The N6-methyladenosine RNA-binding protein YTHDF1 modulates the translation of TRAF6 to mediate the intestinal immune response.	Nucleic acids research
34048572	Faithful genome integrity maintenance plays an essential role in cell survival. Here, we identify the RNA demethylase ALKBH5 as a key regulator that protects cells from DNA damage and apoptosis during reactive oxygen species (ROS)-induced stress. We find that ROS significantly induces global mRNA N6-methyladenosine (m6A) levels by modulating ALKBH5 post-translational modifications (PTMs), leading to the rapid and efficient induction of thousands of genes involved in a variety of biological processes including DNA damage repair. Mechanistically, ROS promotes ALKBH5 SUMOylation through activating ERK/JNK signaling, leading to inhibition of ALKBH5 m6A demethylase activity by blocking substrate accessibility. Moreover, ERK/JNK/ALKBH5-PTMs/m6A axis is activated by ROS in hematopoietic stem/progenitor cells (HSPCs) in vivo in mice, suggesting a physiological role of this molecular pathway in the maintenance of genome stability in HSPCs. Together, our study uncovers a molecular mechanism involving ALKBH5 PTMs and increased mRNA m6A levels that protect genomic integrity of cells in response to ROS.	Post-translational modification of RNA m6A demethylase ALKBH5 regulates ROS-induced DNA damage response.	Nucleic acids research
34107030	Epigenetics, especially histone marks, functions beyond the DNA sequences to regulate gene expression. Depletion of NSD1, which catalyzes H3K36me2, leads to both up- and down-regulation of gene expression, indicating NSD1 is associated with both active and repressed gene expression. It's known that NSD1 regulates the deposition and expansion of H3K27me3, a repressive mark for gene expression, to keep active gene transcription. However, how NSD1 functions to repress gene expression is largely unknown. Here, we find that, when NSD1 is knocked out in mouse embryonic stem cells (mESCs), H3K27ac increases correlatively with the decrease of H3K36me2 at active enhancers, which is associated with mesoderm differentiation genes, leading to elevated gene expression. Mechanistically, NSD1 recruits HDAC1, the deacetylase of H3K27ac, to chromatin. Moreover, HDAC1 knockout (KO) recapitulates the increase of H3K27ac at active enhancers as the NSD1 depletion. Together, we propose that NSD1 deposits H3K36me2 and recruits HDAC1 at active enhancers to serve as a 'safeguard', preventing further activation of active enhancer-associated genes.	The H3K36me2 methyltransferase NSD1 modulates H3K27ac at active enhancers to safeguard gene expression.	Nucleic acids research
34096589	Cockayne syndrome (CS) is an autosomal recessive genetic disorder characterized by photosensitivity, developmental defects, neurological abnormalities, and premature aging. Mutations in CSA (ERCC8), CSB (ERCC6), XPB, XPD, XPG, XPF (ERCC4) and ERCC1 can give rise to clinical phenotypes resembling classic CS. Using a yeast two-hybrid (Y2H) screening approach, we identified LEO1 (Phe381-Ser568 region) as an interacting protein partner of full-length and C-terminal (Pro1010-Cys1493) CSB in two independent screens. LEO1 is a member of the RNA polymerase associated factor 1 complex (PAF1C) with roles in transcription elongation and chromatin modification. Supportive of the Y2H results, purified, recombinant LEO1 and CSB directly interact in vitro, and the two proteins exist in a common complex within human cells. In addition, fluorescently tagged LEO1 and CSB are both recruited to localized DNA damage sites in human cells. Cell fractionation experiments revealed a transcription-dependent, coordinated association of LEO1 and CSB to chromatin following either UVC irradiation or cisplatin treatment of HEK293T cells, whereas the response to menadione was distinct, suggesting that this collaboration occurs mainly in the context of bulky transcription-blocking lesions. Consistent with a coordinated interaction in DNA repair, LEO1 knockdown or knockout resulted in reduced CSB recruitment to chromatin, increased sensitivity to UVC light and cisplatin damage, and reduced RNA synthesis recovery and slower excision of cyclobutane pyrimidine dimers following UVC irradiation; the absence of CSB resulted in diminished LEO1 recruitment. Our data indicate a reciprocal communication between CSB and LEO1 in the context of transcription-associated DNA repair and RNA transcription recovery.	LEO1 is a partner for Cockayne syndrome protein B (CSB) in response to transcription-blocking DNA damage.	Nucleic acids research
34096602	The TREX-TAP pathway is vital for mRNA export. For spliced mRNA, the TREX complex is recruited during splicing; however, for intronless mRNA, recruitment is sequence dependent. However, the export of cytoplasmic long noncoding RNA (lncRNA) is poorly characterized. We report the identification of a cytoplasmic accumulation region (CAR-N) in the intronless lncRNA, NKILA. CAR-N removal led to strong nuclear retention of NKILA, and CAR-N insertion promoted the export of cDNA transcripts. In vitro RNP purification via CAR-N, mass spectrometry, and siRNA screening revealed that SRSF1 and SRSF7 were vital to NKILA export, and identified a cluster of SRSF1/7 binding sites within a 55 nucleotide sequence in CAR-N. Significant nuclear enrichment of NKILA was observed for NKILA lacking CAR-N or the cluster of binding sites in knock-in models. Depletion of TREX-TAP pathway components resulted in strong nuclear retention of NKILA. RNA and protein immunoprecipitation verified that SRSF1/7 were bound to NKILA and interacted with UAP56 and ALYREF. Moreover, NKILA lacking CAR-N was unable to inhibit breast cancer cell migration. We concluded that the binding of SRSF1/7 to clustered motifs in CAR-N facilitated TREX recruitment, promoting the export of NKILA, and confirmed the importance of NKILA localization to its function.	Sequence-dependent recruitment of SRSF1 and SRSF7 to intronless lncRNA NKILA promotes nuclear export via the TREX/TAP pathway.	Nucleic acids research
34096600	The biogenesis of small uridine-rich nuclear ribonucleoproteins (UsnRNPs) depends on the methylation of Sm proteins catalyzed by the methylosome and the subsequent action of the SMN complex, which assembles the heptameric Sm protein ring onto small nuclear RNAs (snRNAs). In this sophisticated process, the methylosome subunit pICln (chloride conductance regulatory protein) is attributed to an exceptional key position as an 'assembly chaperone' by building up a stable precursor Sm protein ring structure. Here, we show that-apart from its autophagic role-the Ser/Thr kinase ULK1 (Uncoordinated [unc-51] Like Kinase 1) functions as a novel key regulator in UsnRNP biogenesis by phosphorylation of the C-terminus of pICln. As a consequence, phosphorylated pICln is no longer capable to hold up the precursor Sm ring structure. Consequently, inhibition of ULK1 results in a reduction of efficient UsnRNP core assembly. Thus ULK1, depending on its complex formation, exerts different functions in autophagy or snRNP biosynthesis.	An essential role of the autophagy activating kinase ULK1 in snRNP biogenesis.	Nucleic acids research
34107032	RNA-protein interactions are central to all gene expression processes and contribute to a variety of human diseases. Therapeutic approaches targeting RNA-protein interactions have shown promising effects on some diseases that are previously regarded as 'incurable'. Here, we developed a fluorescent on-bead screening platform, RNA Pull-Down COnfocal NAnoscanning (RP-CONA), to identify RNA-protein interaction modulators in eukaryotic cell extracts. Using RP-CONA, we identified small molecules that disrupt the interaction between HuR, an inhibitor of brain-enriched miR-7 biogenesis, and the conserved terminal loop of pri-miR-7-1. Importantly, miR-7's primary target is an mRNA of alpha-synuclein, which contributes to the aetiology of Parkinson's disease. Our method identified a natural product quercetin as a molecule able to upregulate cellular miR-7 levels and downregulate the expression of alpha-synuclein. This opens up new therapeutic avenues towards treatment of Parkinson's disease as well as provides a novel methodology to search for modulators of RNA-protein interaction.	RNA pull-down confocal nanoscanning (RP-CONA) detects quercetin as pri-miR-7/HuR interaction inhibitor that decreases alpha-synuclein levels.	Nucleic acids research
34133717	Speckle-type Poz protein (SPOP), an E3 ubiquitin ligase adaptor, is the most frequently mutated gene in prostate cancer. The SPOP-mutated subtype of prostate cancer shows high genomic instability, but the underlying mechanisms causing this phenotype are still largely unknown. Here, we report that upon DNA damage, SPOP is phosphorylated at Ser119 by the ATM serine/threonine kinase, which potentiates the binding of SPOP to homeodomain-interacting protein kinase 2 (HIPK2), resulting in a nondegradative ubiquitination of HIPK2. This modification subsequently increases the phosphorylation activity of HIPK2 toward HP1gamma, and then promotes the dissociation of HP1gamma from trimethylated (Lys9) histone H3 (H3K9me3) to initiate DNA damage repair. Moreover, the effect of SPOP on the HIPK2-HP1gamma axis is abrogated by prostate cancer-associated SPOP mutations. Our findings provide new insights into the molecular mechanism of SPOP mutations-driven genomic instability in prostate cancer.	Prostate cancer-associated SPOP mutations lead to genomic instability through disruption of the SPOP-HIPK2 axis.	Nucleic acids research
34142161	Selenoprotein P (SELENOP) is a major plasma selenoprotein that contains 10 Sec residues, which is encoded by the UGA stop codon. The mRNA for SELENOP has the unique property of containing two Sec insertion sequence (SECIS) elements, which is located in the 3' untranslated region (3'UTR). Here, we coincidentally identified a novel gene, CCDC152, by sequence analysis. This gene was located in the antisense region of the SELENOP gene, including the 3'UTR region in the genome. We demonstrated that this novel gene functioned as a long non-coding RNA (lncRNA) that decreased SELENOP protein levels via translational rather than transcriptional, regulation. We found that the CCDC152 RNA interacted specifically and directly with the SELENOP mRNA and inhibited its binding to the SECIS-binding protein 2, resulting in the decrease of ribosome binding. We termed this novel gene product lncRNA inhibitor of SELENOP translation (L-IST). Finally, we found that epigallocatechin gallate upregulated L-IST in vitro and in vivo, to suppress SELENOP protein levels. Here, we provide a new regulatory mechanism of SELENOP translation by an endogenous long antisense ncRNA.	Identification of a novel endogenous long non-coding RNA that inhibits selenoprotein P translation.	Nucleic acids research
34133725	Reinitiation supporting protein, RISP, interacts with 60S (60S ribosomal subunit) and eIF3 (eukaryotic initiation factor 3) in plants. TOR (target-of-rapamycin) mediates RISP phosphorylation at residue Ser267, favoring its binding to eL24 (60S ribosomal protein L24). In a viral context, RISP, when phosphorylated, binds the CaMV transactivator/ viroplasmin, TAV, to assist in an exceptional mechanism of reinitiation after long ORF translation. Moreover, we show here that RISP interacts with eIF2 via eIF2beta and TOR downstream target 40S ribosomal protein eS6. A RISP phosphorylation knockout, RISP-S267A, binds preferentially eIF2beta, and both form a ternary complex with eIF3a in vitro. Accordingly, transient overexpression in plant protoplasts of RISP-S267A, but not a RISP phosphorylation mimic, RISP-S267D, favors translation initiation. In contrast, RISP-S267D preferentially binds eS6, and, when bound to the C-terminus of eS6, can capture 60S in a highly specific manner in vitro, suggesting that it mediates 60S loading during reinitiation. Indeed, eS6-deficient plants are highly resistant to CaMV due to their reduced reinitiation capacity. Strikingly, an eS6 phosphomimic, when stably expressed in eS6-deficient plants, can fully restore the reinitiation deficiency of these plants in cellular and viral contexts. These results suggest that RISP function in translation (re)initiation is regulated by phosphorylation at Ser267.	Phosphorylation of a reinitiation supporting protein, RISP, determines its function in translation reinitiation.	Nucleic acids research
34197606	Polo-like kinase 1 (PLK1) is a master kinase that regulates cell cycle progression. How its enzymatic activity is regulated in response to DNA damage is not fully understood. We show that PLK1 is enriched at double strand breaks (DSBs) within seconds of UV laser irradiation in a PARP-1-dependent manner and then disperses within 10 min in a PARG-dependent manner. Poly(ADP-)ribose (PAR) chains directly bind to PLK1 in vitro and inhibit its enzymatic activity. CHK1-mediated PLK1 phosphorylation at S137 prevents its binding to PAR and recruitment to DSBs but ensures PLK1 phosphorylation at T210 and its enzymatic activity toward RAD51 at S14. This subsequent phosphorylation event at S14 primes RAD51 for CHK1-mediated phosphorylation at T309, which is essential for full RAD51 activation. This CHK1-PLK1-RAD51 axis ultimately promotes homologous recombination (HR)-mediated repair and ensures chromosome stability and cellular radiosensitivity. These findings provide biological insight for combined cancer therapy using inhibitors of PARG and CHK1.	PARP1 and CHK1 coordinate PLK1 enzymatic activity during the DNA damage response to promote homologous recombination-mediated repair.	Nucleic acids research
